Hoeger and Sons,"We opened in 2010 with the goal of serving a family style menu of tasty, bold flavored foods in a fun and lively setting. To enhance the experience we offer a selection of wines from around the world with a focus on small producers, a rotating list of craft beers, and a list of fun cocktails created by our bartenders.",4.2,1258,87,Comfort Food,healthy,casual,friendly staff,false
Hintz - Farrell,"If you’re craving a great meal, we have a variety of savory appetizers and entrees to chose from. We also boast an extensive wine list and craft beer to pair with anything you choose, and we offer delicious desserts to top off your evening. Whether you sit in our main dining room, the bar or our private dining room, this is a great place to entertain friends or family in an inviting setting. Step into our kitchen and let us share our passion for food!",3.1,1288,101,Liberian,scenic,fancy,friendly staff,false
Runolfsson - Bosco,"We opened in 2010 with the goal of serving a family style menu of tasty, bold flavored foods in a fun and lively setting. To enhance the experience we offer a selection of wines from around the world with a focus on small producers, a rotating list of craft beers, and a list of fun cocktails created by our bartenders.",2.6,510,114,Diner,good for dates,fancy,creative cuisine,false
D'Amore - Johnson and Shields,"Look no further for the best food in town! Our 5 star chef has curated our menu based on local foods, and she is always cooking with what's in season. One of our many great reviews: 'Let us just say if you're in town and want to wow your tastebuds, go here. It is inspired and inspiring.' (Jane & Michael Stern, NPR)",3.4,1704,76,Liberian,fun,local ingredients,friendly staff,false
Murazik Group,"Located in the heart of downtown Los Angeles, we have been rated one of the top 5 restaurants in town! Whether you have lived here your whole life, or you are just visiting for the weekend, you can't go wrong here. Open 24 hours, we accept reservations until 10pm. Come say hi!",3.6,712,13,Mexican,good for dates,fancy,friendly staff,false
Schowalter and Sons,"If you’re craving a great meal, we have a variety of savory appetizers and entrees to chose from. We also boast an extensive wine list and craft beer to pair with anything you choose, and we offer delicious desserts to top off your evening. Whether you sit in our main dining room, the bar or our private dining room, this is a great place to entertain friends or family in an inviting setting. Step into our kitchen and let us share our passion for food!",2.9,1082,103,Chinese,healthy,casual,tasty,false
Hyatt - Medhurst and Rippin,"Located in the heart of downtown Los Angeles, we have been rated one of the top 5 restaurants in town! Whether you have lived here your whole life, or you are just visiting for the weekend, you can't go wrong here. Open 24 hours, we accept reservations until 10pm. Come say hi!",3.7,706,23,Ethiopian,good for dates,organic,fit for foodies,false
Hayes and Sons,"Great food with an upscale twist. We have friendly staff, a diverse menu, and food that will keep you coming back for more. Open seven days a week, you can come for breakfast, lunch or dinner. We also accept reservations. Fun for the whole family!",2.9,954,57,American,scenic,good for business,fit for foodies,false
Spencer - Rath and Hermiston,"Located in the heart of downtown Los Angeles, we have been rated one of the top 5 restaurants in town! Whether you have lived here your whole life, or you are just visiting for the weekend, you can't go wrong here. Open 24 hours, we accept reservations until 10pm. Come say hi!",3.9,1133,70,Southwest,healthy,organic,tasty,false
Kunde Inc,"Located in the heart of downtown Los Angeles, we have been rated one of the top 5 restaurants in town! Whether you have lived here your whole life, or you are just visiting for the weekend, you can't go wrong here. Open 24 hours, we accept reservations until 10pm. Come say hi!",3.0,1990,126,Mexican,scenic,casual,tasty,false
Kris - Connelly,"If you’re craving a great meal, we have a variety of savory appetizers and entrees to chose from. We also boast an extensive wine list and craft beer to pair with anything you choose, and we offer delicious desserts to top off your evening. Whether you sit in our main dining room, the bar or our private dining room, this is a great place to entertain friends or family in an inviting setting. Step into our kitchen and let us share our passion for food!",4.6,704,92,Steakhouse,healthy,organic,tasty,false
McCullough - McCullough and Schultz,"Welcome! Our restaurant was built in 1948, and has been a popular hang out spot ever since. We offer large areas of (dog friendly!) patio seating, a long list of craft beers, and staff who will love to get to know you. We can't wait for you to drop by.",3.5,1932,65,Mexican,special occasion,casual,friendly staff,false
Pollich LLC,"Built in 1847, the pristine four-acre estate and beautiful mansion welcomes you before you reach the driveway. Whether you dine in one of the mansion’s eight dining rooms decorated in traditional Spanish décor, attend a wedding or corporate event in the pavilion, or sit out back on the patio, our cuisine and delicious drinks make for an unparalleled dining experience. For a quiet, romantic dining experience we recommend a week night reservation.The small mansion rooms fill up on the weekends, making for a more lively dining experience.",2.7,440,85,Steakhouse,good for dates,organic,fit for foodies,false
Botsford Inc,"Located in the heart of downtown Los Angeles, we have been rated one of the top 5 restaurants in town! Whether you have lived here your whole life, or you are just visiting for the weekend, you can't go wrong here. Open 24 hours, we accept reservations until 10pm. Come say hi!",4.6,977,34,Liberian,special occasion,fancy,fit for foodies,false
Hettinger - Walsh,"Built in 1847, the pristine four-acre estate and beautiful mansion welcomes you before you reach the driveway. Whether you dine in one of the mansion’s eight dining rooms decorated in traditional Spanish décor, attend a wedding or corporate event in the pavilion, or sit out back on the patio, our cuisine and delicious drinks make for an unparalleled dining experience. For a quiet, romantic dining experience we recommend a week night reservation.The small mansion rooms fill up on the weekends, making for a more lively dining experience.",2.8,140,22,Diner,special occasion,fancy,fit for foodies,false
Murray - Renner,"Great food with an upscale twist. We have friendly staff, a diverse menu, and food that will keep you coming back for more. Open seven days a week, you can come for breakfast, lunch or dinner. We also accept reservations. Fun for the whole family!",4.5,474,53,Ethiopian,romantic,casual,friendly staff,false
Block - Bergstrom and Keebler,"Built in 1847, the pristine four-acre estate and beautiful mansion welcomes you before you reach the driveway. Whether you dine in one of the mansion’s eight dining rooms decorated in traditional Spanish décor, attend a wedding or corporate event in the pavilion, or sit out back on the patio, our cuisine and delicious drinks make for an unparalleled dining experience. For a quiet, romantic dining experience we recommend a week night reservation.The small mansion rooms fill up on the weekends, making for a more lively dining experience.",3.5,1666,62,Steakhouse,fun,casual,tasty,false
